OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2459018,240680,100,2022-09-24,2022-09-24,CAD
2459019,325180,999999,2022-09-24,2022-09-26,CAD
2459020,1742489,500,2022-09-24,2022-09-24,USD
2459021,537061,999999,2022-09-24,2022-09-28,EUR
2459022,62680,999999,2022-09-24,2022-09-27,AUD
2459023,500205,260,2022-09-24,2022-09-24,EUR
2459024,1828744,999999,2022-09-24,2022-09-27,USD
2459025,1411283,610,2022-09-24,2022-09-24,USD
2459026,2061167,999999,2022-09-24,2022-09-28,USD
2459027,1835254,999999,2022-09-24,2022-09-28,USD
2459028,1214359,500,2022-09-24,2022-09-24,USD
2459029,1013031,999999,2022-09-24,2022-09-26,GBP
2459030,2024307,670,2022-09-24,2022-09-24,USD
2459031,224833,80,2022-09-24,2022-09-24,CAD
2459032,692617,999999,2022-09-24,2022-09-25,EUR
2459033,1483441,999999,2022-09-24,2022-09-28,USD
2459034,1222689,999999,2022-09-24,2022-09-28,USD
2459035,1963322,999999,2022-09-24,2022-09-26,USD
2459036,1701879,550,2022-09-24,2022-09-24,USD
2459037,1727652,999999,2022-09-24,2022-09-28,USD
2459038,283260,999999,2022-09-24,2022-09-26,CAD
2459039,725657,999999,2022-09-24,2022-09-29,EUR
2459040,1958107,999999,2022-09-24,2022-09-25,USD
2459041,1604117,490,2022-09-24,2022-09-24,USD
2459042,1317815,450,2022-09-24,2022-09-24,USD
2459043,1328891,999999,2022-09-24,2022-09-26,USD
2459044,1103822,380,2022-09-24,2022-09-24,GBP
2459045,1319126,550,2022-09-24,2022-09-24,USD
2459046,1488267,480,2022-09-24,2022-09-24,USD
2459047,241567,999999,2022-09-24,2022-09-26,CAD
2459048,1417883,430,2022-09-24,2022-09-24,USD
2460000,1819886,450,2022-09-25,2022-09-25,USD
2460001,123799,999999,2022-09-25,2022-09-27,AUD
2460002,971181,999999,2022-09-25,2022-09-28,GBP
2460003,406608,270,2022-09-25,2022-09-25,EUR
2460004,1382030,500,2022-09-25,2022-09-25,USD
2461000,1440624,999999,2022-09-26,2022-09-27,USD
2461001,1464508,670,2022-09-26,2022-09-26,USD
2461002,1901351,560,2022-09-26,2022-09-26,USD
2461003,631673,150,2022-09-26,2022-09-26,EUR
2461004,346635,74,2022-09-26,2022-09-26,CAD
2461005,229437,74,2022-09-26,2022-09-26,CAD
2461006,320046,999999,2022-09-26,2022-09-27,CAD
2461007,2013420,999999,2022-09-26,2022-09-28,USD
2461008,980776,999999,2022-09-26,2022-09-29,GBP
2461009,1563852,560,2022-09-26,2022-09-26,USD
2461010,1971487,650,2022-09-26,2022-09-26,USD
2461011,195254,10,2022-09-26,2022-09-26,AUD
2461012,1954042,620,2022-09-26,2022-09-26,USD
2461013,1211985,450,2022-09-26,2022-09-26,USD
2461014,1467133,585,2022-09-26,2022-09-26,USD
2461015,1799508,440,2022-09-26,2022-09-26,USD
2461016,1301706,999999,2022-09-26,2022-09-30,USD
2461017,463448,220,2022-09-26,2022-09-26,EUR
2461018,31213,999999,2022-09-26,2022-09-28,AUD
2461019,1640299,670,2022-09-26,2022-09-26,USD
2461020,1923424,620,2022-09-26,2022-09-26,USD
2461021,2074647,999999,2022-09-26,2022-09-29,USD
2462000,413268,240,2022-09-27,2022-09-27,EUR
2462001,1067271,999999,2022-09-27,2022-10-02,GBP
2462002,1188854,999999,2022-09-27,2022-10-01,GBP
2462003,358311,999999,2022-09-27,2022-09-29,CAD
2462004,1772797,490,2022-09-27,2022-09-27,USD
2462005,79789,50,2022-09-27,2022-09-27,AUD
2462006,1524967,610,2022-09-27,2022-09-27,USD
2462007,75980,10,2022-09-27,2022-09-27,AUD
2462008,1925704,605,2022-09-27,2022-09-27,USD
2462009,99789,999999,2022-09-27,2022-09-29,AUD
2462010,1733086,490,2022-09-27,2022-09-27,USD
2462011,1738468,510,2022-09-27,2022-09-27,USD
2462012,1221137,999999,2022-09-27,2022-10-03,USD
2462013,1622147,999999,2022-09-27,2022-09-29,USD
2462014,1978736,450,2022-09-27,2022-09-27,USD
2462015,224475,74,2022-09-27,2022-09-27,CAD
2462016,1969519,510,2022-09-27,2022-09-27,USD
2462017,1430054,999999,2022-09-27,2022-10-02,USD
2462018,251942,100,2022-09-27,2022-09-27,CAD
2462019,1677746,999999,2022-09-27,2022-10-02,USD
2462020,941776,999999,2022-09-27,2022-10-01,GBP
2462021,407584,999999,2022-09-27,2022-09-29,EUR
2462022,1587250,999999,2022-09-27,2022-09-30,USD
2462023,2044441,530,2022-09-27,2022-09-27,USD
2462024,830923,330,2022-09-27,2022-09-27,EUR
2462025,957237,999999,2022-09-27,2022-10-01,GBP
2462026,635184,170,2022-09-27,2022-09-27,EUR
2462027,1525051,999999,2022-09-27,2022-10-02,USD
2462028,1838533,999999,2022-09-27,2022-09-29,USD
2462029,1075336,360,2022-09-27,2022-09-27,GBP
2463000,1356356,999999,2022-09-28,2022-10-03,USD
2463001,801888,340,2022-09-28,2022-09-28,EUR
2463002,715640,290,2022-09-28,2022-09-28,EUR
2463003,201296,90,2022-09-28,2022-09-28,CAD
2463004,1588713,450,2022-09-28,2022-09-28,USD
2463005,619487,999999,2022-09-28,2022-10-04,EUR
2463006,1240689,585,2022-09-28,2022-09-28,USD
2463007,424188,190,2022-09-28,2022-09-28,EUR
2463008,126921,50,2022-09-28,2022-09-28,AUD
2463009,38818,999999,2022-09-28,2022-09-29,AUD
2463010,269967,90,2022-09-28,2022-09-28,CAD
2463011,1764530,999999,2022-09-28,2022-10-02,USD
2463012,171229,999999,2022-09-28,2022-09-29,AUD
2463013,458264,999999,2022-09-28,2022-10-04,EUR
2463014,1479669,620,2022-09-28,2022-09-28,USD
2463015,1898916,540,2022-09-28,2022-09-28,USD
2463016,2001656,440,2022-09-28,2022-09-28,USD
2463017,268983,999999,2022-09-28,2022-09-30,CAD
2463018,2049649,480,2022-09-28,2022-09-28,USD
2463019,1355882,999999,2022-09-28,2022-09-30,USD
2463020,1318779,670,2022-09-28,2022-09-28,USD
2463021,505619,999999,2022-09-28,2022-09-30,EUR
2463022,1614458,440,2022-09-28,2022-09-28,USD
2463023,824876,999999,2022-09-28,2022-10-04,EUR
2463024,317519,90,2022-09-28,2022-09-28,CAD
2463025,1308132,670,2022-09-28,2022-09-28,USD
2463026,967016,360,2022-09-28,2022-09-28,GBP
2463027,1286486,999999,2022-09-28,2022-10-02,USD
2463028,1505694,999999,2022-09-28,2022-09-30,USD
2463029,1783728,470,2022-09-28,2022-09-28,USD
2463030,1334032,605,2022-09-28,2022-09-28,USD
2463031,646773,140,2022-09-28,2022-09-28,EUR
2463032,678192,130,2022-09-28,2022-09-28,EUR
2463033,1617047,999999,2022-09-28,2022-10-02,USD
2463034,572241,255,2022-09-28,2022-09-28,EUR
2463035,1168301,420,2022-09-28,2022-09-28,GBP
2463036,1518155,585,2022-09-28,2022-09-28,USD
2463037,452594,999999,2022-09-28,2022-09-29,EUR
2463038,918201,999999,2022-09-28,2022-10-01,GBP
2464000,1983636,585,2022-09-29,2022-09-29,USD
2464001,967422,360,2022-09-29,2022-09-29,GBP
2464002,107489,35,2022-09-29,2022-09-29,AUD
2464003,870863,330,2022-09-29,2022-09-29,EUR
2464004,146296,50,2022-09-29,2022-09-29,AUD
2464005,1897806,999999,2022-09-29,2022-10-03,USD
2464006,1967152,999999,2022-09-29,2022-10-02,USD
2464007,488627,230,2022-09-29,2022-09-29,EUR
2464008,223047,999999,2022-09-29,2022-10-02,CAD
2464009,1760147,430,2022-09-29,2022-09-29,USD
2464010,2041221,430,2022-09-29,2022-09-29,USD
2464011,1786540,500,2022-09-29,2022-09-29,USD
2464012,1506841,660,2022-09-29,2022-09-29,USD
2464013,1507862,470,2022-09-29,2022-09-29,USD
2464014,640271,140,2022-09-29,2022-09-29,EUR
2464015,852088,330,2022-09-29,2022-09-29,EUR
2464016,1565457,999999,2022-09-29,2022-10-02,USD
2464017,1531303,570,2022-09-29,2022-09-29,USD
2464018,319292,90,2022-09-29,2022-09-29,CAD
2464019,88727,999999,2022-09-29,2022-10-02,AUD
2464020,306775,74,2022-09-29,2022-09-29,CAD
2464021,1466121,650,2022-09-29,2022-09-29,USD
2464022,1632381,450,2022-09-29,2022-09-29,USD
2464023,1262403,660,2022-09-29,2022-09-29,USD
2464024,1789227,470,2022-09-29,2022-09-29,USD
2464025,676877,999999,2022-09-29,2022-10-02,EUR
2464026,1325222,660,2022-09-29,2022-09-29,USD
2464027,1222689,999999,2022-09-29,2022-10-01,USD
2464028,1985198,999999,2022-09-29,2022-10-03,USD
2464029,185273,50,2022-09-29,2022-09-29,AUD
2464030,1309442,620,2022-09-29,2022-09-29,USD
2464031,2032794,999999,2022-09-29,2022-10-04,USD
2464032,1417259,660,2022-09-29,2022-09-29,USD
2464033,1415415,650,2022-09-29,2022-09-29,USD
2464034,855155,999999,2022-09-29,2022-10-02,EUR
2464035,1728136,999999,2022-09-29,2022-10-01,USD
2464036,1719676,450,2022-09-29,2022-09-29,USD
2464037,1426989,999999,2022-09-29,2022-10-02,USD
2464038,455732,220,2022-09-29,2022-09-29,EUR
2464039,1452209,430,2022-09-29,2022-09-29,USD
2464040,1423399,610,2022-09-29,2022-09-29,USD
2464041,1189428,380,2022-09-29,2022-09-29,GBP
2464042,2010339,480,2022-09-29,2022-09-29,USD
2464043,2095886,490,2022-09-29,2022-09-29,USD
2465000,940267,999999,2022-09-30,2022-10-05,GBP
2465001,583682,270,2022-09-30,2022-09-30,EUR
2465002,1474194,510,2022-09-30,2022-09-30,USD
2465003,334747,999999,2022-09-30,2022-10-03,CAD
2465004,1983480,585,2022-09-30,2022-09-30,USD
2465005,1404391,999999,2022-09-30,2022-10-01,USD
2465006,502936,999999,2022-09-30,2022-10-05,EUR
2465008,1122731,999999,2022-09-30,2022-10-03,GBP
2465009,1372514,610,2022-09-30,2022-09-30,USD
2465010,1428182,660,2022-09-30,2022-09-30,USD
2465011,1173377,400,2022-09-30,2022-09-30,GBP
2465012,1866137,470,2022-09-30,2022-09-30,USD
2465013,2027717,999999,2022-09-30,2022-10-03,USD
2465014,1591393,605,2022-09-30,2022-09-30,USD
2465015,1625379,470,2022-09-30,2022-09-30,USD
2465016,427774,255,2022-09-30,2022-09-30,EUR
2465017,1134261,390,2022-09-30,2022-09-30,GBP
2465018,1964014,610,2022-09-30,2022-09-30,USD
2465019,2054934,999999,2022-09-30,2022-10-01,USD
2465020,1235427,999999,2022-09-30,2022-10-04,USD
2465021,433708,999999,2022-09-30,2022-10-04,EUR
2465022,523069,260,2022-09-30,2022-09-30,EUR
2465023,244800,999999,2022-09-30,2022-10-04,CAD
2465024,1797082,450,2022-09-30,2022-09-30,USD
2465025,1934139,490,2022-09-30,2022-09-30,USD
2465026,1693626,660,2022-09-30,2022-09-30,USD
2465027,78157,999999,2022-09-30,2022-10-04,AUD
2465028,2057917,999999,2022-09-30,2022-10-05,USD
2465029,1410306,530,2022-09-30,2022-09-30,USD
2466000,174863,35,2022-10-01,2022-10-01,AUD
2466001,495317,255,2022-10-01,2022-10-01,EUR
2466002,359066,74,2022-10-01,2022-10-01,CAD
2466003,1586988,605,2022-10-01,2022-10-01,USD
2466004,204825,999999,2022-10-01,2022-10-03,CAD
2466005,1875451,560,2022-10-01,2022-10-01,USD
2466006,1871445,570,2022-10-01,2022-10-01,USD
2466007,1454542,430,2022-10-01,2022-10-01,USD
2466008,1569951,440,2022-10-01,2022-10-01,USD
2466009,1240989,999999,2022-10-01,2022-10-03,USD
2466010,1589605,430,2022-10-01,2022-10-01,USD
2466011,247938,90,2022-10-01,2022-10-01,CAD
2466012,1342140,450,2022-10-01,2022-10-01,USD
2466013,276930,74,2022-10-01,2022-10-01,CAD
2466014,139536,40,2022-10-01,2022-10-01,AUD
2466015,1339364,530,2022-10-01,2022-10-01,USD
2466016,1391187,999999,2022-10-01,2022-10-04,USD
2466017,1084144,360,2022-10-01,2022-10-01,GBP
2466018,1140434,380,2022-10-01,2022-10-01,GBP
2466019,77453,999999,2022-10-01,2022-10-06,AUD
2466020,1713943,999999,2022-10-01,2022-10-04,USD
2466021,557014,210,2022-10-01,2022-10-01,EUR
2466022,1490547,560,2022-10-01,2022-10-01,USD
2466023,147201,35,2022-10-01,2022-10-01,AUD
2466024,1699175,470,2022-10-01,2022-10-01,USD
2466025,1419367,440,2022-10-01,2022-10-01,USD
2466026,180390,50,2022-10-01,2022-10-01,AUD
2466027,1691628,440,2022-10-01,2022-10-01,USD
2466028,2056133,999999,2022-10-01,2022-10-03,USD
2466029,1756610,999999,2022-10-01,2022-10-02,USD
2466030,1226115,560,2022-10-01,2022-10-01,USD
2466031,1297098,999999,2022-10-01,2022-10-03,USD
2466032,234026,999999,2022-10-01,2022-10-04,CAD
2466033,983163,420,2022-10-01,2022-10-01,GBP
2466034,239443,100,2022-10-01,2022-10-01,CAD
2466035,2051856,585,2022-10-01,2022-10-01,USD
2466036,1636260,999999,2022-10-01,2022-10-03,USD
2466037,1574583,590,2022-10-01,2022-10-01,USD
2466038,1842064,670,2022-10-01,2022-10-01,USD
2466039,1061270,420,2022-10-01,2022-10-01,GBP
2466040,922673,400,2022-10-01,2022-10-01,GBP
2466041,1800840,999999,2022-10-01,2022-10-04,USD
2466042,1159868,999999,2022-10-01,2022-10-06,GBP
2466043,1460313,999999,2022-10-01,2022-10-06,USD
2466044,481155,260,2022-10-01,2022-10-01,EUR
2466045,391864,74,2022-10-01,2022-10-01,CAD
2466046,1815862,570,2022-10-01,2022-10-01,USD
2466047,531434,210,2022-10-01,2022-10-01,EUR
2466048,409683,255,2022-10-01,2022-10-01,EUR
2466049,1390940,999999,2022-10-01,2022-10-04,USD
2466050,295315,100,2022-10-01,2022-10-01,CAD
2466051,2043686,605,2022-10-01,2022-10-01,USD
2466052,311358,100,2022-10-01,2022-10-01,CAD
2466053,1412188,490,2022-10-01,2022-10-01,USD
2467000,1605299,490,2022-10-02,2022-10-02,USD
2467001,1768702,450,2022-10-02,2022-10-02,USD
2467002,1306593,999999,2022-10-02,2022-10-03,USD
2467003,1653662,480,2022-10-02,2022-10-02,USD
2467004,1551786,999999,2022-10-02,2022-10-05,USD
2468000,761587,999999,2022-10-03,2022-10-05,EUR
2468001,929120,999999,2022-10-03,2022-10-07,GBP
2468002,1504340,660,2022-10-03,2022-10-03,USD
2468003,119924,10,2022-10-03,2022-10-03,AUD
2468004,883555,999999,2022-10-03,2022-10-06,EUR
2468005,423226,255,2022-10-03,2022-10-03,EUR
2468006,11414,10,2022-10-03,2022-10-03,AUD
2468007,2085123,550,2022-10-03,2022-10-03,USD
2468008,444145,270,2022-10-03,2022-10-03,EUR
2468009,1861550,670,2022-10-03,2022-10-03,USD
2468010,1532295,999999,2022-10-03,2022-10-06,USD
2468011,706666,290,2022-10-03,2022-10-03,EUR
2468012,1453018,670,2022-10-03,2022-10-03,USD
2468013,1999660,660,2022-10-03,2022-10-03,USD
2468014,915152,370,2022-10-03,2022-10-03,GBP
2468015,116026,999999,2022-10-03,2022-10-05,AUD
2468016,1268842,999999,2022-10-03,2022-10-07,USD
2468017,1673791,670,2022-10-03,2022-10-03,USD
2468018,1931186,999999,2022-10-03,2022-10-10,USD
2468019,923802,999999,2022-10-03,2022-10-07,GBP
2468020,1887455,570,2022-10-03,2022-10-03,USD
2468021,1176070,999999,2022-10-03,2022-10-05,GBP
2468022,488399,999999,2022-10-03,2022-10-06,EUR
2468023,412200,999999,2022-10-03,2022-10-05,EUR
2468024,396049,999999,2022-10-03,2022-10-06,CAD
2469000,397467,100,2022-10-04,2022-10-04,CAD
2469001,459468,999999,2022-10-04,2022-10-08,EUR
2469002,230233,80,2022-10-04,2022-10-04,CAD
2469003,1101038,999999,2022-10-04,2022-10-07,GBP
2469004,245425,999999,2022-10-04,2022-10-10,CAD
2469005,432785,270,2022-10-04,2022-10-04,EUR
2469006,50153,40,2022-10-04,2022-10-04,AUD
2469007,1170768,360,2022-10-04,2022-10-04,GBP
2469008,790096,300,2022-10-04,2022-10-04,EUR
2469009,1449528,470,2022-10-04,2022-10-04,USD
2469010,294812,80,2022-10-04,2022-10-04,CAD
2469011,1512979,560,2022-10-04,2022-10-04,USD
2469012,549493,230,2022-10-04,2022-10-04,EUR
2469013,990345,400,2022-10-04,2022-10-04,GBP
2469014,18098,50,2022-10-04,2022-10-04,AUD
2469015,310430,80,2022-10-04,2022-10-04,CAD
2469016,1526742,650,2022-10-04,2022-10-04,USD
2469017,359541,74,2022-10-04,2022-10-04,CAD
2469018,2033461,670,2022-10-04,2022-10-04,USD
2469019,913390,380,2022-10-04,2022-10-04,GBP
2469020,2070169,999999,2022-10-04,2022-10-10,USD
2469021,207089,100,2022-10-04,2022-10-04,CAD
2469022,690820,999999,2022-10-04,2022-10-07,EUR
2469023,316317,80,2022-10-04,2022-10-04,CAD
2469024,1739510,999999,2022-10-04,2022-10-07,USD
2469025,1896414,999999,2022-10-04,2022-10-10,USD
2469026,1535844,999999,2022-10-04,2022-10-05,USD
2469027,316725,999999,2022-10-04,2022-10-07,CAD
2469028,1073820,999999,2022-10-04,2022-10-05,GBP
2469029,1702866,660,2022-10-04,2022-10-04,USD
2470000,1828427,999999,2022-10-05,2022-10-07,USD
2470001,1231247,430,2022-10-05,2022-10-05,USD
2470002,1525387,585,2022-10-05,2022-10-05,USD
2470003,533078,230,2022-10-05,2022-10-05,EUR
2470004,144143,60,2022-10-05,2022-10-05,AUD
2470005,1923174,490,2022-10-05,2022-10-05,USD
2470006,443968,190,2022-10-05,2022-10-05,EUR
2470007,506885,240,2022-10-05,2022-10-05,EUR
2470008,2013972,590,2022-10-05,2022-10-05,USD
2470009,2016504,999999,2022-10-05,2022-10-10,USD
2470010,494314,210,2022-10-05,2022-10-05,EUR
2470011,221960,80,2022-10-05,2022-10-05,CAD
2470012,216875,74,2022-10-05,2022-10-05,CAD
2470013,876480,330,2022-10-05,2022-10-05,EUR
2470014,521709,210,2022-10-05,2022-10-05,EUR
2470015,1631949,590,2022-10-05,2022-10-05,USD
2470016,1683383,650,2022-10-05,2022-10-05,USD
2470017,957756,999999,2022-10-05,2022-10-06,GBP
2470018,78032,35,2022-10-05,2022-10-05,AUD
2470019,938237,420,2022-10-05,2022-10-05,GBP
2470020,561763,999999,2022-10-05,2022-10-11,EUR
2470021,94140,40,2022-10-05,2022-10-05,AUD
2470022,704455,300,2022-10-05,2022-10-05,EUR
2470023,1880461,999999,2022-10-05,2022-10-09,USD
2470024,995922,400,2022-10-05,2022-10-05,GBP
2470025,832641,999999,2022-10-05,2022-10-09,EUR
2470026,1703548,650,2022-10-05,2022-10-05,USD
2470027,1534377,620,2022-10-05,2022-10-05,USD
2470028,214320,90,2022-10-05,2022-10-05,CAD
2470029,1600590,650,2022-10-05,2022-10-05,USD
2470030,475340,999999,2022-10-05,2022-10-08,EUR
2470031,1153708,370,2022-10-05,2022-10-05,GBP
2470032,232675,90,2022-10-05,2022-10-05,CAD
2470033,1293099,570,2022-10-05,2022-10-05,USD
2470034,1856442,660,2022-10-05,2022-10-05,USD
2470035,838930,310,2022-10-05,2022-10-05,EUR
2470036,1767597,999999,2022-10-05,2022-10-09,USD
2470037,1171121,999999,2022-10-05,2022-10-06,GBP
2470038,1636611,440,2022-10-05,2022-10-05,USD
2470039,854835,999999,2022-10-05,2022-10-09,EUR
2470040,1779747,999999,2022-10-05,2022-10-08,USD
2470041,254651,100,2022-10-05,2022-10-05,CAD
2471000,1727132,605,2022-10-06,2022-10-06,USD
2471001,1815090,450,2022-10-06,2022-10-06,USD
2471002,1672079,470,2022-10-06,2022-10-06,USD
2471003,1412749,470,2022-10-06,2022-10-06,USD
2471004,1918046,440,2022-10-06,2022-10-06,USD
2471005,371477,100,2022-10-06,2022-10-06,CAD
2471006,1690448,999999,2022-10-06,2022-10-07,USD
2471007,1755193,550,2022-10-06,2022-10-06,USD
2471008,1588067,480,2022-10-06,2022-10-06,USD
2471009,28700,35,2022-10-06,2022-10-06,AUD
2471010,920633,360,2022-10-06,2022-10-06,GBP
2471011,1924632,610,2022-10-06,2022-10-06,USD
2471012,154954,999999,2022-10-06,2022-10-09,AUD
2471013,229356,90,2022-10-06,2022-10-06,CAD
2471014,824912,999999,2022-10-06,2022-10-09,EUR
2471015,1226390,450,2022-10-06,2022-10-06,USD
2471016,456210,999999,2022-10-06,2022-10-10,EUR
2471017,1143569,999999,2022-10-06,2022-10-10,GBP
2471018,548104,190,2022-10-06,2022-10-06,EUR
2471019,540077,220,2022-10-06,2022-10-06,EUR
2471020,1804458,585,2022-10-06,2022-10-06,USD
2471021,400851,260,2022-10-06,2022-10-06,EUR
2471022,1216590,999999,2022-10-06,2022-10-07,USD
2471023,513426,999999,2022-10-06,2022-10-09,EUR
2471024,410055,999999,2022-10-06,2022-10-11,EUR
2471025,1403976,999999,2022-10-06,2022-10-09,USD
2471026,1897638,585,2022-10-06,2022-10-06,USD
2471027,502744,999999,2022-10-06,2022-10-09,EUR
2471028,1025753,999999,2022-10-06,2022-10-10,GBP
2471029,1891074,999999,2022-10-06,2022-10-08,USD
2471030,2067201,999999,2022-10-06,2022-10-10,USD
2471032,1741843,999999,2022-10-06,2022-10-09,USD
2471033,2031240,430,2022-10-06,2022-10-06,USD
2471034,1566135,999999,2022-10-06,2022-10-11,USD
2471035,2065527,650,2022-10-06,2022-10-06,USD
2471036,909105,999999,2022-10-06,2022-10-13,GBP
2471037,1286307,430,2022-10-06,2022-10-06,USD
2471038,1842430,999999,2022-10-06,2022-10-07,USD
2471039,177194,60,2022-10-06,2022-10-06,AUD
2471040,1538134,530,2022-10-06,2022-10-06,USD
2471041,1218236,999999,2022-10-06,2022-10-10,USD
2471042,448107,999999,2022-10-06,2022-10-08,EUR
2472000,400192,999999,2022-10-07,2022-10-08,EUR
2472001,1311251,560,2022-10-07,2022-10-07,USD
2472002,361822,90,2022-10-07,2022-10-07,CAD
2472003,1385449,999999,2022-10-07,2022-10-13,USD
2472004,2055617,999999,2022-10-07,2022-10-12,USD
2472005,19112,50,2022-10-07,2022-10-07,AUD
2472006,1879599,490,2022-10-07,2022-10-07,USD
2472007,1747349,999999,2022-10-07,2022-10-12,USD
2472008,1321988,999999,2022-10-07,2022-10-10,USD
2472009,2023302,999999,2022-10-07,2022-10-10,USD
2472010,1685056,999999,2022-10-07,2022-10-09,USD
2472011,1234672,999999,2022-10-07,2022-10-09,USD
2472012,1930557,999999,2022-10-07,2022-10-08,USD
2472013,321546,999999,2022-10-07,2022-10-09,CAD
2472014,1622182,999999,2022-10-07,2022-10-11,USD
2472015,158080,50,2022-10-07,2022-10-07,AUD
2472016,184697,60,2022-10-07,2022-10-07,AUD
2472017,590138,999999,2022-10-07,2022-10-12,EUR
2472018,245591,80,2022-10-07,2022-10-07,CAD
2472019,1411283,999999,2022-10-07,2022-10-09,USD
2472020,165697,10,2022-10-07,2022-10-07,AUD
2472021,1809935,440,2022-10-07,2022-10-07,USD
2472022,1472190,560,2022-10-07,2022-10-07,USD
2472023,568261,210,2022-10-07,2022-10-07,EUR
2472024,895539,999999,2022-10-07,2022-10-09,EUR
2472025,313819,999999,2022-10-07,2022-10-10,CAD
2472026,829422,310,2022-10-07,2022-10-07,EUR
2472027,693704,180,2022-10-07,2022-10-07,EUR
2472028,1586402,590,2022-10-07,2022-10-07,USD
2472029,1663334,999999,2022-10-07,2022-10-11,USD
2472030,1107550,999999,2022-10-07,2022-10-10,GBP
2473000,2082933,620,2022-10-08,2022-10-08,USD
2473001,1889951,480,2022-10-08,2022-10-08,USD
2473002,903799,400,2022-10-08,2022-10-08,GBP
2473003,1305748,620,2022-10-08,2022-10-08,USD
2473004,1381115,999999,2022-10-08,2022-10-13,USD
2473005,389209,999999,2022-10-08,2022-10-13,CAD
2473006,1818695,480,2022-10-08,2022-10-08,USD
2473007,1349948,560,2022-10-08,2022-10-08,USD
2473008,432671,210,2022-10-08,2022-10-08,EUR
2473009,343629,74,2022-10-08,2022-10-08,CAD
2473010,932217,370,2022-10-08,2022-10-08,GBP
2473011,1909106,570,2022-10-08,2022-10-08,USD
2473012,1567208,999999,2022-10-08,2022-10-11,USD
2473013,254503,999999,2022-10-08,2022-10-11,CAD
2473014,539140,270,2022-10-08,2022-10-08,EUR
2473015,1489462,670,2022-10-08,2022-10-08,USD
2473016,1617692,999999,2022-10-08,2022-10-14,USD
2473017,1588693,540,2022-10-08,2022-10-08,USD
2473018,452767,240,2022-10-08,2022-10-08,EUR
2473019,535960,999999,2022-10-08,2022-10-12,EUR
2473020,1629890,660,2022-10-08,2022-10-08,USD
2473021,664347,999999,2022-10-08,2022-10-13,EUR
2473022,832191,310,2022-10-08,2022-10-08,EUR
2473023,2087762,999999,2022-10-08,2022-10-12,USD
2473024,205261,74,2022-10-08,2022-10-08,CAD
2473025,378718,999999,2022-10-08,2022-10-10,CAD
2473026,1208929,999999,2022-10-08,2022-10-12,USD
2473027,2012321,660,2022-10-08,2022-10-08,USD
